mes_vnueva,Cod_Depto,Depto,Mpio_divipola,Mpio,ciiu2dig,Ofertas_empleo,sector,ciiu2dig a texto
8,85,CASANARE,85001.0,YOPAL,216.0,1,Total_Mpio_Ocu_3d_Ago,Arquitectos urbanistas agrimensores y diseñadores
8,85,CASANARE,85001.0,YOPAL,221.0,3,Total_Mpio_Ocu_3d_Ago,Médicos
8,85,CASANARE,85001.0,YOPAL,222.0,3,Total_Mpio_Ocu_3d_Ago,Profesionales de enfermería y partería
8,85,CASANARE,85001.0,YOPAL,225.0,1,Total_Mpio_Ocu_3d_Ago,Veterinarios
8,85,CASANARE,85001.0,YOPAL,226.0,4,Total_Mpio_Ocu_3d_Ago,Otros profesionales de la salud
8,85,CASANARE,85001.0,YOPAL,235.0,2,Total_Mpio_Ocu_3d_Ago,Otros profesionales de la enseñanza
8,85,CASANARE,85001.0,YOPAL,241.0,1,Total_Mpio_Ocu_3d_Ago,Especialistas en finanzas
8,85,CASANARE,85001.0,YOPAL,242.0,2,Total_Mpio_Ocu_3d_Ago,Especialistas en organización de administración
8,85,CASANARE,85001.0,YOPAL,243.0,2,Total_Mpio_Ocu_3d_Ago,Profesionales de las ventas la comercialización y las relaciones públicas
8,85,CASANARE,85001.0,YOPAL,251.0,1,Total_Mpio_Ocu_3d_Ago,Desarrolladores y analistas de software y multimedia
8,85,CASANARE,85001.0,YOPAL,261.0,3,Total_Mpio_Ocu_3d_Ago,Profesionales en derecho
8,85,CASANARE,85001.0,YOPAL,263.0,2,Total_Mpio_Ocu_3d_Ago,Especialistas en ciencias sociales y teología
8,85,CASANARE,85001.0,YOPAL,264.0,2,Total_Mpio_Ocu_3d_Ago,Autores periodistas y lingüistas
8,85,CASANARE,85001.0,YOPAL,311.0,7,Total_Mpio_Ocu_3d_Ago,Técnicos en ciencias físicas y en ingeniería
8,85,CASANARE,85001.0,YOPAL,313.0,16,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85001.0,YOPAL,321.0,5,Total_Mpio_Ocu_3d_Ago,Técnicos médicos y farmacéuticos
8,85,CASANARE,85001.0,YOPAL,322.0,3,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio de enfermería y partería
8,85,CASANARE,85001.0,YOPAL,325.0,30,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85001.0,YOPAL,331.0,3,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio en finanzas y matemáticas
8,85,CASANARE,85001.0,YOPAL,333.0,5,Total_Mpio_Ocu_3d_Ago,Agentes de servicios comerciales
8,85,CASANARE,85001.0,YOPAL,343.0,1,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio en actividades culturales artísticas y culinarias
8,85,CASANARE,85001.0,YOPAL,352.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en telecomunicaciones y radiodifusión
8,85,CASANARE,85001.0,YOPAL,412.0,1,Total_Mpio_Ocu_3d_Ago,Secretarios (general)
8,85,CASANARE,85001.0,YOPAL,422.0,8,Total_Mpio_Ocu_3d_Ago,Empleados de servicios de información al cliente
8,85,CASANARE,85001.0,YOPAL,431.0,12,Total_Mpio_Ocu_3d_Ago,Auxiliares contables y financieros
8,85,CASANARE,85001.0,YOPAL,432.0,25,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85001.0,YOPAL,441.0,3,Total_Mpio_Ocu_3d_Ago,Otro personal de apoyo administrativo
8,85,CASANARE,85001.0,YOPAL,512.0,11,Total_Mpio_Ocu_3d_Ago,Cocineros
8,85,CASANARE,85001.0,YOPAL,513.0,7,Total_Mpio_Ocu_3d_Ago,Camareros
8,85,CASANARE,85001.0,YOPAL,514.0,1,Total_Mpio_Ocu_3d_Ago,Peluqueros especialistas en tratamientos de belleza y afines
8,85,CASANARE,85001.0,YOPAL,515.0,2,Total_Mpio_Ocu_3d_Ago,Supervisores de mantenimiento y limpieza de edificios
8,85,CASANARE,85001.0,YOPAL,516.0,3,Total_Mpio_Ocu_3d_Ago,Otros trabajadores de servicios personales
8,85,CASANARE,85001.0,YOPAL,522.0,35,Total_Mpio_Ocu_3d_Ago,Comerciantes y vendedores de tiendas y almacenes
8,85,CASANARE,85001.0,YOPAL,523.0,3,Total_Mpio_Ocu_3d_Ago,Cajeros y expendedores de billetes
8,85,CASANARE,85001.0,YOPAL,524.0,11,Total_Mpio_Ocu_3d_Ago,Otros vendedores
8,85,CASANARE,85001.0,YOPAL,541.0,20,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85001.0,YOPAL,611.0,2,Total_Mpio_Ocu_3d_Ago,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
8,85,CASANARE,85001.0,YOPAL,613.0,1,Total_Mpio_Ocu_3d_Ago,Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado
8,85,CASANARE,85001.0,YOPAL,711.0,18,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85001.0,YOPAL,721.0,14,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85001.0,YOPAL,723.0,11,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85001.0,YOPAL,731.0,4,Total_Mpio_Ocu_3d_Ago,Artesanos
8,85,CASANARE,85001.0,YOPAL,739.0,4,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85001.0,YOPAL,741.0,26,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos eléctricos
8,85,CASANARE,85001.0,YOPAL,742.0,1,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
8,85,CASANARE,85001.0,YOPAL,751.0,5,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de procesamiento de alimentos y afines
8,85,CASANARE,85001.0,YOPAL,754.0,4,Total_Mpio_Ocu_3d_Ago,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
8,85,CASANARE,85001.0,YOPAL,811.0,4,Total_Mpio_Ocu_3d_Ago,Operadores de instalaciones mineras y de extracción y procesamiento de minerales
8,85,CASANARE,85001.0,YOPAL,818.0,19,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85001.0,YOPAL,832.0,21,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85001.0,YOPAL,833.0,21,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85001.0,YOPAL,834.0,4,Total_Mpio_Ocu_3d_Ago,Operadores de equipos pesados móviles
8,85,CASANARE,85001.0,YOPAL,911.0,1,Total_Mpio_Ocu_3d_Ago,Limpiadores y asistentes domésticos de hoteles y oficinas
8,85,CASANARE,85001.0,YOPAL,912.0,3,Total_Mpio_Ocu_3d_Ago,Limpiadores de vehículos ventanas ropa y otra limpieza a mano
8,85,CASANARE,85001.0,YOPAL,931.0,5,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85001.0,YOPAL,941.0,1,Total_Mpio_Ocu_3d_Ago,Ayudantes de preparación de alimentos
8,85,CASANARE,85001.0,YOPAL,962.0,10,Total_Mpio_Ocu_3d_Ago,Otras ocupaciones elementales
8,85,CASANARE,85010.0,AGUAZUL,,57,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85010.0,AGUAZUL,121.0,1,Total_Mpio_Ocu_3d_Ago,Directores de administración y servicios
8,85,CASANARE,85010.0,AGUAZUL,213.0,5,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85010.0,AGUAZUL,214.0,3,Total_Mpio_Ocu_3d_Ago,Ingenieros (excluyendo electrotecnólogos)
8,85,CASANARE,85010.0,AGUAZUL,222.0,2,Total_Mpio_Ocu_3d_Ago,Profesionales de enfermería y partería
8,85,CASANARE,85010.0,AGUAZUL,225.0,1,Total_Mpio_Ocu_3d_Ago,Veterinarios
8,85,CASANARE,85010.0,AGUAZUL,263.0,1,Total_Mpio_Ocu_3d_Ago,Especialistas en ciencias sociales y teología
8,85,CASANARE,85010.0,AGUAZUL,313.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85010.0,AGUAZUL,325.0,3,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85010.0,AGUAZUL,432.0,2,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85010.0,AGUAZUL,513.0,4,Total_Mpio_Ocu_3d_Ago,Camareros
8,85,CASANARE,85010.0,AGUAZUL,516.0,1,Total_Mpio_Ocu_3d_Ago,Otros trabajadores de servicios personales
8,85,CASANARE,85010.0,AGUAZUL,523.0,1,Total_Mpio_Ocu_3d_Ago,Cajeros y expendedores de billetes
8,85,CASANARE,85010.0,AGUAZUL,524.0,2,Total_Mpio_Ocu_3d_Ago,Otros vendedores
8,85,CASANARE,85010.0,AGUAZUL,541.0,7,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85010.0,AGUAZUL,611.0,2,Total_Mpio_Ocu_3d_Ago,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
8,85,CASANARE,85010.0,AGUAZUL,711.0,10,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85010.0,AGUAZUL,721.0,3,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85010.0,AGUAZUL,723.0,7,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85010.0,AGUAZUL,741.0,3,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos eléctricos
8,85,CASANARE,85010.0,AGUAZUL,754.0,2,Total_Mpio_Ocu_3d_Ago,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
8,85,CASANARE,85010.0,AGUAZUL,834.0,1,Total_Mpio_Ocu_3d_Ago,Operadores de equipos pesados móviles
8,85,CASANARE,85010.0,AGUAZUL,912.0,1,Total_Mpio_Ocu_3d_Ago,Limpiadores de vehículos ventanas ropa y otra limpieza a mano
8,85,CASANARE,85010.0,AGUAZUL,931.0,3,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85125.0,HATO COROZAL,711.0,1,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85139.0,MANI,,26,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85139.0,MANI,313.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85139.0,MANI,432.0,2,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85139.0,MANI,513.0,1,Total_Mpio_Ocu_3d_Ago,Camareros
8,85,CASANARE,85139.0,MANI,516.0,1,Total_Mpio_Ocu_3d_Ago,Otros trabajadores de servicios personales
8,85,CASANARE,85139.0,MANI,541.0,3,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85139.0,MANI,611.0,2,Total_Mpio_Ocu_3d_Ago,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
8,85,CASANARE,85139.0,MANI,711.0,1,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85139.0,MANI,721.0,2,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85139.0,MANI,723.0,3,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85139.0,MANI,739.0,1,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85139.0,MANI,832.0,2,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85139.0,MANI,833.0,2,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85139.0,MANI,962.0,1,Total_Mpio_Ocu_3d_Ago,Otras ocupaciones elementales
8,85,CASANARE,85162.0,MONTERREY,,75,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85162.0,MONTERREY,213.0,5,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85162.0,MONTERREY,214.0,9,Total_Mpio_Ocu_3d_Ago,Ingenieros (excluyendo electrotecnólogos)
8,85,CASANARE,85162.0,MONTERREY,226.0,4,Total_Mpio_Ocu_3d_Ago,Otros profesionales de la salud
8,85,CASANARE,85162.0,MONTERREY,263.0,1,Total_Mpio_Ocu_3d_Ago,Especialistas en ciencias sociales y teología
8,85,CASANARE,85162.0,MONTERREY,311.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en ciencias físicas y en ingeniería
8,85,CASANARE,85162.0,MONTERREY,313.0,2,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85162.0,MONTERREY,322.0,2,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio de enfermería y partería
8,85,CASANARE,85162.0,MONTERREY,325.0,7,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85162.0,MONTERREY,331.0,1,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio en finanzas y matemáticas
8,85,CASANARE,85162.0,MONTERREY,422.0,1,Total_Mpio_Ocu_3d_Ago,Empleados de servicios de información al cliente
8,85,CASANARE,85162.0,MONTERREY,432.0,1,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85162.0,MONTERREY,511.0,2,Total_Mpio_Ocu_3d_Ago,Personal al servicio directo de los pasajeros
8,85,CASANARE,85162.0,MONTERREY,522.0,7,Total_Mpio_Ocu_3d_Ago,Comerciantes y vendedores de tiendas y almacenes
8,85,CASANARE,85162.0,MONTERREY,523.0,4,Total_Mpio_Ocu_3d_Ago,Cajeros y expendedores de billetes
8,85,CASANARE,85162.0,MONTERREY,541.0,10,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85162.0,MONTERREY,711.0,25,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85162.0,MONTERREY,721.0,4,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85162.0,MONTERREY,723.0,13,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85162.0,MONTERREY,739.0,2,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85162.0,MONTERREY,741.0,16,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos eléctricos
8,85,CASANARE,85162.0,MONTERREY,818.0,11,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85162.0,MONTERREY,832.0,5,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85162.0,MONTERREY,833.0,3,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85162.0,MONTERREY,931.0,9,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85225.0,NUNCHIA,,1,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85230.0,OROCUE,,25,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85230.0,OROCUE,213.0,1,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85230.0,OROCUE,214.0,3,Total_Mpio_Ocu_3d_Ago,Ingenieros (excluyendo electrotecnólogos)
8,85,CASANARE,85230.0,OROCUE,313.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85230.0,OROCUE,432.0,1,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85230.0,OROCUE,541.0,3,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85230.0,OROCUE,711.0,2,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85230.0,OROCUE,721.0,1,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85230.0,OROCUE,818.0,2,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85230.0,OROCUE,833.0,1,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85230.0,OROCUE,921.0,2,Total_Mpio_Ocu_3d_Ago,Peones agropecuarios pesqueros y forestales
8,85,CASANARE,85250.0,PAZ DE ARIPORO,,42,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85250.0,PAZ DE ARIPORO,213.0,2,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85250.0,PAZ DE ARIPORO,311.0,1,Total_Mpio_Ocu_3d_Ago,Técnicos en ciencias físicas y en ingeniería
8,85,CASANARE,85250.0,PAZ DE ARIPORO,325.0,3,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85250.0,PAZ DE ARIPORO,512.0,3,Total_Mpio_Ocu_3d_Ago,Cocineros
8,85,CASANARE,85250.0,PAZ DE ARIPORO,523.0,2,Total_Mpio_Ocu_3d_Ago,Cajeros y expendedores de billetes
8,85,CASANARE,85250.0,PAZ DE ARIPORO,541.0,4,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85250.0,PAZ DE ARIPORO,711.0,2,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85250.0,PAZ DE ARIPORO,721.0,9,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85250.0,PAZ DE ARIPORO,723.0,1,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85250.0,PAZ DE ARIPORO,739.0,2,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85250.0,PAZ DE ARIPORO,741.0,4,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos eléctricos
8,85,CASANARE,85250.0,PAZ DE ARIPORO,754.0,1,Total_Mpio_Ocu_3d_Ago,Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
8,85,CASANARE,85250.0,PAZ DE ARIPORO,818.0,13,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85250.0,PAZ DE ARIPORO,832.0,6,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85250.0,PAZ DE ARIPORO,833.0,1,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85250.0,PAZ DE ARIPORO,912.0,1,Total_Mpio_Ocu_3d_Ago,Limpiadores de vehículos ventanas ropa y otra limpieza a mano
8,85,CASANARE,85250.0,PAZ DE ARIPORO,931.0,2,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85263.0,PORE,,3,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85263.0,PORE,325.0,1,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85263.0,PORE,421.0,1,Total_Mpio_Ocu_3d_Ago,Pagadores y cobradores de ventanilla y afines
8,85,CASANARE,85263.0,PORE,721.0,1,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85300.0,SABANALARGA,,3,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85300.0,SABANALARGA,711.0,1,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,,16,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,214.0,2,Total_Mpio_Ocu_3d_Ago,Ingenieros (excluyendo electrotecnólogos)
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,325.0,1,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,541.0,3,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,721.0,2,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,739.0,1,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,818.0,4,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,832.0,2,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85325.0,SAN LUIS DE PALENQUE,931.0,1,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85410.0,TAURAMENA,,162,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85410.0,TAURAMENA,213.0,10,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85410.0,TAURAMENA,214.0,6,Total_Mpio_Ocu_3d_Ago,Ingenieros (excluyendo electrotecnólogos)
8,85,CASANARE,85410.0,TAURAMENA,215.0,2,Total_Mpio_Ocu_3d_Ago,Ingenieros en electrotecnología
8,85,CASANARE,85410.0,TAURAMENA,221.0,1,Total_Mpio_Ocu_3d_Ago,Médicos
8,85,CASANARE,85410.0,TAURAMENA,226.0,3,Total_Mpio_Ocu_3d_Ago,Otros profesionales de la salud
8,85,CASANARE,85410.0,TAURAMENA,242.0,1,Total_Mpio_Ocu_3d_Ago,Especialistas en organización de administración
8,85,CASANARE,85410.0,TAURAMENA,311.0,2,Total_Mpio_Ocu_3d_Ago,Técnicos en ciencias físicas y en ingeniería
8,85,CASANARE,85410.0,TAURAMENA,313.0,5,Total_Mpio_Ocu_3d_Ago,Técnicos en control de procesos
8,85,CASANARE,85410.0,TAURAMENA,315.0,2,Total_Mpio_Ocu_3d_Ago,Técnicos y controladores en navegación marítima y aeronáutica
8,85,CASANARE,85410.0,TAURAMENA,322.0,2,Total_Mpio_Ocu_3d_Ago,Profesionales de nivel medio de enfermería y partería
8,85,CASANARE,85410.0,TAURAMENA,325.0,16,Total_Mpio_Ocu_3d_Ago,Otros profesionales de nivel medio de la salud
8,85,CASANARE,85410.0,TAURAMENA,335.0,2,Total_Mpio_Ocu_3d_Ago,Agentes de la administración pública para la aplicación de la ley y afines
8,85,CASANARE,85410.0,TAURAMENA,422.0,1,Total_Mpio_Ocu_3d_Ago,Empleados de servicios de información al cliente
8,85,CASANARE,85410.0,TAURAMENA,432.0,10,Total_Mpio_Ocu_3d_Ago,Empleados encargados del registro de materiales y de transportes
8,85,CASANARE,85410.0,TAURAMENA,511.0,4,Total_Mpio_Ocu_3d_Ago,Personal al servicio directo de los pasajeros
8,85,CASANARE,85410.0,TAURAMENA,512.0,6,Total_Mpio_Ocu_3d_Ago,Cocineros
8,85,CASANARE,85410.0,TAURAMENA,513.0,4,Total_Mpio_Ocu_3d_Ago,Camareros
8,85,CASANARE,85410.0,TAURAMENA,516.0,3,Total_Mpio_Ocu_3d_Ago,Otros trabajadores de servicios personales
8,85,CASANARE,85410.0,TAURAMENA,523.0,1,Total_Mpio_Ocu_3d_Ago,Cajeros y expendedores de billetes
8,85,CASANARE,85410.0,TAURAMENA,541.0,14,Total_Mpio_Ocu_3d_Ago,Personal de los servicios de protección
8,85,CASANARE,85410.0,TAURAMENA,611.0,1,Total_Mpio_Ocu_3d_Ago,Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
8,85,CASANARE,85410.0,TAURAMENA,711.0,23,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85410.0,TAURAMENA,721.0,10,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
8,85,CASANARE,85410.0,TAURAMENA,723.0,11,Total_Mpio_Ocu_3d_Ago,Mecánicos y reparadores de máquinas
8,85,CASANARE,85410.0,TAURAMENA,731.0,3,Total_Mpio_Ocu_3d_Ago,Artesanos
8,85,CASANARE,85410.0,TAURAMENA,739.0,2,Total_Mpio_Ocu_3d_Ago,Artesanos no clasificados en otros grupos primarios
8,85,CASANARE,85410.0,TAURAMENA,741.0,24,Total_Mpio_Ocu_3d_Ago,Instaladores y reparadores de equipos eléctricos
8,85,CASANARE,85410.0,TAURAMENA,751.0,1,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de procesamiento de alimentos y afines
8,85,CASANARE,85410.0,TAURAMENA,811.0,1,Total_Mpio_Ocu_3d_Ago,Operadores de instalaciones mineras y de extracción y procesamiento de minerales
8,85,CASANARE,85410.0,TAURAMENA,818.0,12,Total_Mpio_Ocu_3d_Ago,Otros operadores de máquinas y de instalaciones fijas
8,85,CASANARE,85410.0,TAURAMENA,821.0,1,Total_Mpio_Ocu_3d_Ago,Ensambladores
8,85,CASANARE,85410.0,TAURAMENA,832.0,12,Total_Mpio_Ocu_3d_Ago,Conductores de automóviles camionetas y motocicletas
8,85,CASANARE,85410.0,TAURAMENA,833.0,12,Total_Mpio_Ocu_3d_Ago,Conductores de camiones pesados y autobuses
8,85,CASANARE,85410.0,TAURAMENA,834.0,5,Total_Mpio_Ocu_3d_Ago,Operadores de equipos pesados móviles
8,85,CASANARE,85410.0,TAURAMENA,912.0,1,Total_Mpio_Ocu_3d_Ago,Limpiadores de vehículos ventanas ropa y otra limpieza a mano
8,85,CASANARE,85410.0,TAURAMENA,921.0,1,Total_Mpio_Ocu_3d_Ago,Peones agropecuarios pesqueros y forestales
8,85,CASANARE,85410.0,TAURAMENA,931.0,4,Total_Mpio_Ocu_3d_Ago,Peones de la minería y la construcción
8,85,CASANARE,85410.0,TAURAMENA,941.0,3,Total_Mpio_Ocu_3d_Ago,Ayudantes de preparación de alimentos
8,85,CASANARE,85430.0,TRINIDAD,,8,Total_Mpio_Ocu_3d_Ago,
8,85,CASANARE,85430.0,TRINIDAD,213.0,1,Total_Mpio_Ocu_3d_Ago,Profesionales en ciencias biológicas
8,85,CASANARE,85430.0,TRINIDAD,512.0,1,Total_Mpio_Ocu_3d_Ago,Cocineros
8,85,CASANARE,85430.0,TRINIDAD,711.0,2,Total_Mpio_Ocu_3d_Ago,Oficiales y operarios de la construcción (obra gruesa) y afines
8,85,CASANARE,85430.0,TRINIDAD,721.0,1,Total_Mpio_Ocu_3d_Ago,Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
