mes_vnueva;Cod_Depto;Depto;Mpio_divipola;Mpio;ciiu2dig;Ofertas_empleo;Pestaña;ciiu2dig a texto
09;76;VALLE DEL CAUCA;76275;FLORIDA;834;1;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;76;VALLE DEL CAUCA;76306;GINEBRA;522;1;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76306;GINEBRA;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;76;VALLE DEL CAUCA;76306;GINEBRA;962;1;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;76;VALLE DEL CAUCA;76318;GUACARI;;9;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76318;GUACARI;213;2;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;76;VALLE DEL CAUCA;76318;GUACARI;263;1;Total_Mpio_Ocu_3d_Sep;Especialistas en ciencias sociales y teología
09;76;VALLE DEL CAUCA;76318;GUACARI;421;1;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;76;VALLE DEL CAUCA;76318;GUACARI;522;1;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76318;GUACARI;524;1;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76318;GUACARI;611;1;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76318;GUACARI;834;1;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;76;VALLE DEL CAUCA;76318;GUACARI;912;1;Total_Mpio_Ocu_3d_Sep;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
09;76;VALLE DEL CAUCA;76364;JAMUNDI;;39;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76364;JAMUNDI;121;1;Total_Mpio_Ocu_3d_Sep;Directores de administración y servicios
09;76;VALLE DEL CAUCA;76364;JAMUNDI;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;76;VALLE DEL CAUCA;76364;JAMUNDI;214;1;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76364;JAMUNDI;222;4;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;76;VALLE DEL CAUCA;76364;JAMUNDI;226;3;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la salud
09;76;VALLE DEL CAUCA;76364;JAMUNDI;243;1;Total_Mpio_Ocu_3d_Sep;Profesionales de las ventas la comercialización y las relaciones públicas
09;76;VALLE DEL CAUCA;76364;JAMUNDI;261;1;Total_Mpio_Ocu_3d_Sep;Profesionales en derecho
09;76;VALLE DEL CAUCA;76364;JAMUNDI;311;1;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;76;VALLE DEL CAUCA;76364;JAMUNDI;313;5;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;76;VALLE DEL CAUCA;76364;JAMUNDI;321;2;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76364;JAMUNDI;325;2;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;76;VALLE DEL CAUCA;76364;JAMUNDI;331;2;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en finanzas y matemáticas
09;76;VALLE DEL CAUCA;76364;JAMUNDI;421;2;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;76;VALLE DEL CAUCA;76364;JAMUNDI;422;4;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;76;VALLE DEL CAUCA;76364;JAMUNDI;431;3;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76364;JAMUNDI;432;11;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76364;JAMUNDI;522;22;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76364;JAMUNDI;523;3;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;76;VALLE DEL CAUCA;76364;JAMUNDI;524;11;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76364;JAMUNDI;541;4;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76364;JAMUNDI;611;3;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76364;JAMUNDI;711;7;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76364;JAMUNDI;723;1;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;76;VALLE DEL CAUCA;76364;JAMUNDI;731;2;Total_Mpio_Ocu_3d_Sep;Artesanos
09;76;VALLE DEL CAUCA;76364;JAMUNDI;739;2;Total_Mpio_Ocu_3d_Sep;Artesanos no clasificados en otros grupos primarios
09;76;VALLE DEL CAUCA;76364;JAMUNDI;741;1;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;76;VALLE DEL CAUCA;76364;JAMUNDI;754;6;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;76;VALLE DEL CAUCA;76364;JAMUNDI;818;3;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;76;VALLE DEL CAUCA;76364;JAMUNDI;962;3;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;76;VALLE DEL CAUCA;76377;LA CUMBRE;;1;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76377;LA CUMBRE;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76400;LA UNION;322;1;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;76;VALLE DEL CAUCA;76400;LA UNION;431;1;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76400;LA UNION;522;2;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76403;LA VICTORIA;;1;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76403;LA VICTORIA;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76403;LA VICTORIA;754;1;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;76;VALLE DEL CAUCA;76497;OBANDO;222;1;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;76;VALLE DEL CAUCA;76497;OBANDO;524;1;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76497;OBANDO;541;1;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76520;PALMIRA;;150;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76520;PALMIRA;212;4;Total_Mpio_Ocu_3d_Sep;Matemáticos actuarios y estadísticos
09;76;VALLE DEL CAUCA;76520;PALMIRA;213;11;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;76;VALLE DEL CAUCA;76520;PALMIRA;214;13;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76520;PALMIRA;215;1;Total_Mpio_Ocu_3d_Sep;Ingenieros en electrotecnología
09;76;VALLE DEL CAUCA;76520;PALMIRA;221;7;Total_Mpio_Ocu_3d_Sep;Médicos
09;76;VALLE DEL CAUCA;76520;PALMIRA;222;7;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;76;VALLE DEL CAUCA;76520;PALMIRA;224;3;Total_Mpio_Ocu_3d_Sep;Practicantes paramédicos
09;76;VALLE DEL CAUCA;76520;PALMIRA;226;14;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la salud
09;76;VALLE DEL CAUCA;76520;PALMIRA;233;1;Total_Mpio_Ocu_3d_Sep;Profesores de enseñanza secundaria
09;76;VALLE DEL CAUCA;76520;PALMIRA;241;10;Total_Mpio_Ocu_3d_Sep;Especialistas en finanzas
09;76;VALLE DEL CAUCA;76520;PALMIRA;251;1;Total_Mpio_Ocu_3d_Sep;Desarrolladores y analistas de software y multimedia
09;76;VALLE DEL CAUCA;76520;PALMIRA;261;1;Total_Mpio_Ocu_3d_Sep;Profesionales en derecho
09;76;VALLE DEL CAUCA;76520;PALMIRA;262;1;Total_Mpio_Ocu_3d_Sep;Archivistas bibliotecarios curadores y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;263;3;Total_Mpio_Ocu_3d_Sep;Especialistas en ciencias sociales y teología
09;76;VALLE DEL CAUCA;76520;PALMIRA;311;4;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;76;VALLE DEL CAUCA;76520;PALMIRA;313;10;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;76;VALLE DEL CAUCA;76520;PALMIRA;315;1;Total_Mpio_Ocu_3d_Sep;Técnicos y controladores en navegación marítima y aeronáutica
09;76;VALLE DEL CAUCA;76520;PALMIRA;321;9;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76520;PALMIRA;322;31;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;76;VALLE DEL CAUCA;76520;PALMIRA;325;8;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;76;VALLE DEL CAUCA;76520;PALMIRA;331;3;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en finanzas y matemáticas
09;76;VALLE DEL CAUCA;76520;PALMIRA;332;2;Total_Mpio_Ocu_3d_Sep;Agentes comerciales y corredores
09;76;VALLE DEL CAUCA;76520;PALMIRA;333;1;Total_Mpio_Ocu_3d_Sep;Agentes de servicios comerciales
09;76;VALLE DEL CAUCA;76520;PALMIRA;335;1;Total_Mpio_Ocu_3d_Sep;Agentes de la administración pública para la aplicación de la ley y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;341;1;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de servicios jurídicos sociales y religiosos
09;76;VALLE DEL CAUCA;76520;PALMIRA;412;1;Total_Mpio_Ocu_3d_Sep;Secretarios (general)
09;76;VALLE DEL CAUCA;76520;PALMIRA;421;3;Total_Mpio_Ocu_3d_Sep;Pagadores y cobradores de ventanilla y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;422;18;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;76;VALLE DEL CAUCA;76520;PALMIRA;431;14;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76520;PALMIRA;432;40;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76520;PALMIRA;441;2;Total_Mpio_Ocu_3d_Sep;Otro personal de apoyo administrativo
09;76;VALLE DEL CAUCA;76520;PALMIRA;515;1;Total_Mpio_Ocu_3d_Sep;Supervisores de mantenimiento y limpieza de edificios
09;76;VALLE DEL CAUCA;76520;PALMIRA;516;2;Total_Mpio_Ocu_3d_Sep;Otros trabajadores de servicios personales
09;76;VALLE DEL CAUCA;76520;PALMIRA;522;61;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76520;PALMIRA;523;8;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;76;VALLE DEL CAUCA;76520;PALMIRA;524;8;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76520;PALMIRA;541;6;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76520;PALMIRA;611;6;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76520;PALMIRA;612;2;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;621;1;Total_Mpio_Ocu_3d_Sep;Trabajadores forestales calificados y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;711;6;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;721;15;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;722;1;Total_Mpio_Ocu_3d_Sep;Herreros herramentistas y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;723;18;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;76;VALLE DEL CAUCA;76520;PALMIRA;731;4;Total_Mpio_Ocu_3d_Sep;Artesanos
09;76;VALLE DEL CAUCA;76520;PALMIRA;732;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de las artes gráficas
09;76;VALLE DEL CAUCA;76520;PALMIRA;739;30;Total_Mpio_Ocu_3d_Sep;Artesanos no clasificados en otros grupos primarios
09;76;VALLE DEL CAUCA;76520;PALMIRA;741;6;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;76;VALLE DEL CAUCA;76520;PALMIRA;751;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de procesamiento de alimentos y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;753;4;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la confección y afines
09;76;VALLE DEL CAUCA;76520;PALMIRA;754;9;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;76;VALLE DEL CAUCA;76520;PALMIRA;811;2;Total_Mpio_Ocu_3d_Sep;Operadores de instalaciones mineras y de extracción y procesamiento de minerales
09;76;VALLE DEL CAUCA;76520;PALMIRA;818;14;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;76;VALLE DEL CAUCA;76520;PALMIRA;832;3;Total_Mpio_Ocu_3d_Sep;Conductores de automóviles camionetas y motocicletas
09;76;VALLE DEL CAUCA;76520;PALMIRA;833;4;Total_Mpio_Ocu_3d_Sep;Conductores de camiones pesados y autobuses
09;76;VALLE DEL CAUCA;76520;PALMIRA;834;8;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;76;VALLE DEL CAUCA;76520;PALMIRA;911;1;Total_Mpio_Ocu_3d_Sep;Limpiadores y asistentes domésticos de hoteles y oficinas
09;76;VALLE DEL CAUCA;76520;PALMIRA;912;3;Total_Mpio_Ocu_3d_Sep;Limpiadores de vehículos ventanas ropa y otra limpieza a mano
09;76;VALLE DEL CAUCA;76520;PALMIRA;941;2;Total_Mpio_Ocu_3d_Sep;Ayudantes de preparación de alimentos
09;76;VALLE DEL CAUCA;76520;PALMIRA;962;8;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;76;VALLE DEL CAUCA;76563;PRADERA;;5;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76563;PRADERA;212;1;Total_Mpio_Ocu_3d_Sep;Matemáticos actuarios y estadísticos
09;76;VALLE DEL CAUCA;76563;PRADERA;322;2;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;76;VALLE DEL CAUCA;76563;PRADERA;325;1;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;76;VALLE DEL CAUCA;76563;PRADERA;335;2;Total_Mpio_Ocu_3d_Sep;Agentes de la administración pública para la aplicación de la ley y afines
09;76;VALLE DEL CAUCA;76563;PRADERA;431;1;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76563;PRADERA;611;1;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76563;PRADERA;741;1;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;76;VALLE DEL CAUCA;76606;RESTREPO;;1;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76606;RESTREPO;214;1;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76606;RESTREPO;321;1;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76606;RESTREPO;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76606;RESTREPO;522;3;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76606;RESTREPO;524;2;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76606;RESTREPO;541;1;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76606;RESTREPO;711;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76616;RIOFRIO;;1;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76616;RIOFRIO;214;2;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76616;RIOFRIO;431;1;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76622;ROLDANILLO;;3;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76622;ROLDANILLO;432;2;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76622;ROLDANILLO;441;1;Total_Mpio_Ocu_3d_Sep;Otro personal de apoyo administrativo
09;76;VALLE DEL CAUCA;76622;ROLDANILLO;522;5;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76736;SEVILLA;;2;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76736;SEVILLA;431;1;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76736;SEVILLA;432;1;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76736;SEVILLA;522;2;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76828;TRUJILLO;;1;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76834;TULUA;;66;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76834;TULUA;211;1;Total_Mpio_Ocu_3d_Sep;Físicos químicos y afines
09;76;VALLE DEL CAUCA;76834;TULUA;213;1;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;76;VALLE DEL CAUCA;76834;TULUA;214;4;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76834;TULUA;222;3;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;76;VALLE DEL CAUCA;76834;TULUA;226;9;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la salud
09;76;VALLE DEL CAUCA;76834;TULUA;241;1;Total_Mpio_Ocu_3d_Sep;Especialistas en finanzas
09;76;VALLE DEL CAUCA;76834;TULUA;242;1;Total_Mpio_Ocu_3d_Sep;Especialistas en organización de administración
09;76;VALLE DEL CAUCA;76834;TULUA;243;1;Total_Mpio_Ocu_3d_Sep;Profesionales de las ventas la comercialización y las relaciones públicas
09;76;VALLE DEL CAUCA;76834;TULUA;251;1;Total_Mpio_Ocu_3d_Sep;Desarrolladores y analistas de software y multimedia
09;76;VALLE DEL CAUCA;76834;TULUA;261;1;Total_Mpio_Ocu_3d_Sep;Profesionales en derecho
09;76;VALLE DEL CAUCA;76834;TULUA;263;1;Total_Mpio_Ocu_3d_Sep;Especialistas en ciencias sociales y teología
09;76;VALLE DEL CAUCA;76834;TULUA;311;5;Total_Mpio_Ocu_3d_Sep;Técnicos en ciencias físicas y en ingeniería
09;76;VALLE DEL CAUCA;76834;TULUA;313;5;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;76;VALLE DEL CAUCA;76834;TULUA;321;6;Total_Mpio_Ocu_3d_Sep;Técnicos médicos y farmacéuticos
09;76;VALLE DEL CAUCA;76834;TULUA;322;8;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio de enfermería y partería
09;76;VALLE DEL CAUCA;76834;TULUA;325;4;Total_Mpio_Ocu_3d_Sep;Otros profesionales de nivel medio de la salud
09;76;VALLE DEL CAUCA;76834;TULUA;331;3;Total_Mpio_Ocu_3d_Sep;Profesionales de nivel medio en finanzas y matemáticas
09;76;VALLE DEL CAUCA;76834;TULUA;333;1;Total_Mpio_Ocu_3d_Sep;Agentes de servicios comerciales
09;76;VALLE DEL CAUCA;76834;TULUA;351;2;Total_Mpio_Ocu_3d_Sep;Técnicos en operaciones de tecnología de la información y las comunicaciones y asistencia al usuario
09;76;VALLE DEL CAUCA;76834;TULUA;352;3;Total_Mpio_Ocu_3d_Sep;Técnicos en telecomunicaciones y radiodifusión
09;76;VALLE DEL CAUCA;76834;TULUA;412;1;Total_Mpio_Ocu_3d_Sep;Secretarios (general)
09;76;VALLE DEL CAUCA;76834;TULUA;422;5;Total_Mpio_Ocu_3d_Sep;Empleados de servicios de información al cliente
09;76;VALLE DEL CAUCA;76834;TULUA;431;5;Total_Mpio_Ocu_3d_Sep;Auxiliares contables y financieros
09;76;VALLE DEL CAUCA;76834;TULUA;432;8;Total_Mpio_Ocu_3d_Sep;Empleados encargados del registro de materiales y de transportes
09;76;VALLE DEL CAUCA;76834;TULUA;441;3;Total_Mpio_Ocu_3d_Sep;Otro personal de apoyo administrativo
09;76;VALLE DEL CAUCA;76834;TULUA;514;3;Total_Mpio_Ocu_3d_Sep;Peluqueros especialistas en tratamientos de belleza y afines
09;76;VALLE DEL CAUCA;76834;TULUA;516;3;Total_Mpio_Ocu_3d_Sep;Otros trabajadores de servicios personales
09;76;VALLE DEL CAUCA;76834;TULUA;522;56;Total_Mpio_Ocu_3d_Sep;Comerciantes y vendedores de tiendas y almacenes
09;76;VALLE DEL CAUCA;76834;TULUA;523;4;Total_Mpio_Ocu_3d_Sep;Cajeros y expendedores de billetes
09;76;VALLE DEL CAUCA;76834;TULUA;524;14;Total_Mpio_Ocu_3d_Sep;Otros vendedores
09;76;VALLE DEL CAUCA;76834;TULUA;541;2;Total_Mpio_Ocu_3d_Sep;Personal de los servicios de protección
09;76;VALLE DEL CAUCA;76834;TULUA;611;2;Total_Mpio_Ocu_3d_Sep;Agricultores y trabajadores calificados de jardines y de cultivos para el mercado
09;76;VALLE DEL CAUCA;76834;TULUA;612;1;Total_Mpio_Ocu_3d_Sep;Criadores y trabajadores pecuarios calificados de la cría de animales para el mercado y afines
09;76;VALLE DEL CAUCA;76834;TULUA;711;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de la construcción (obra gruesa) y afines
09;76;VALLE DEL CAUCA;76834;TULUA;721;2;Total_Mpio_Ocu_3d_Sep;Moldeadores soldadores chapistas caldereros montadores de estructuras metálicas y afines
09;76;VALLE DEL CAUCA;76834;TULUA;723;1;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;76;VALLE DEL CAUCA;76834;TULUA;741;3;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos eléctricos
09;76;VALLE DEL CAUCA;76834;TULUA;742;2;Total_Mpio_Ocu_3d_Sep;Instaladores y reparadores de equipos electrónicos y de telecomunicaciones
09;76;VALLE DEL CAUCA;76834;TULUA;751;1;Total_Mpio_Ocu_3d_Sep;Oficiales y operarios de procesamiento de alimentos y afines
09;76;VALLE DEL CAUCA;76834;TULUA;754;5;Total_Mpio_Ocu_3d_Sep;Otros oficiales operarios y artesanos de artes mecánicas y de otros oficios
09;76;VALLE DEL CAUCA;76834;TULUA;815;1;Total_Mpio_Ocu_3d_Sep;Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero
09;76;VALLE DEL CAUCA;76834;TULUA;818;1;Total_Mpio_Ocu_3d_Sep;Otros operadores de máquinas y de instalaciones fijas
09;76;VALLE DEL CAUCA;76834;TULUA;833;5;Total_Mpio_Ocu_3d_Sep;Conductores de camiones pesados y autobuses
09;76;VALLE DEL CAUCA;76834;TULUA;834;5;Total_Mpio_Ocu_3d_Sep;Operadores de equipos pesados móviles
09;76;VALLE DEL CAUCA;76834;TULUA;941;3;Total_Mpio_Ocu_3d_Sep;Ayudantes de preparación de alimentos
09;76;VALLE DEL CAUCA;76834;TULUA;962;4;Total_Mpio_Ocu_3d_Sep;Otras ocupaciones elementales
09;76;VALLE DEL CAUCA;76890;YOTOCO;;3;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76890;YOTOCO;313;1;Total_Mpio_Ocu_3d_Sep;Técnicos en control de procesos
09;76;VALLE DEL CAUCA;76890;YOTOCO;723;1;Total_Mpio_Ocu_3d_Sep;Mecánicos y reparadores de máquinas
09;76;VALLE DEL CAUCA;76892;YUMBO;;111;Total_Mpio_Ocu_3d_Sep;
09;76;VALLE DEL CAUCA;76892;YUMBO;211;1;Total_Mpio_Ocu_3d_Sep;Físicos químicos y afines
09;76;VALLE DEL CAUCA;76892;YUMBO;213;3;Total_Mpio_Ocu_3d_Sep;Profesionales en ciencias biológicas
09;76;VALLE DEL CAUCA;76892;YUMBO;214;13;Total_Mpio_Ocu_3d_Sep;Ingenieros (excluyendo electrotecnólogos)
09;76;VALLE DEL CAUCA;76892;YUMBO;222;1;Total_Mpio_Ocu_3d_Sep;Profesionales de enfermería y partería
09;76;VALLE DEL CAUCA;76892;YUMBO;226;2;Total_Mpio_Ocu_3d_Sep;Otros profesionales de la salud
09;76;VALLE DEL CAUCA;76892;YUMBO;241;3;Total_Mpio_Ocu_3d_Sep;Especialistas en finanzas
09;76;VALLE DEL CAUCA;76892;YUMBO;242;1;Total_Mpio_Ocu_3d_Sep;Especialistas en organización de administración
09;76;VALLE DEL CAUCA;76892;YUMBO;243;1;Total_Mpio_Ocu_3d_Sep;Profesionales de las ventas la comercialización y las relaciones públicas
09;76;VALLE DEL CAUCA;76892;YUMBO;251;3;Total_Mpio_Ocu_3d_Sep;Desarrolladores y analistas de software y multimedia
09;76;VALLE DEL CAUCA;76892;YUMBO;252;1;Total_Mpio_Ocu_3d_Sep;Especialistas en bases de datos y en redes de computadores
09;76;VALLE DEL CAUCA;76892;YUMBO;263;2;Total_Mpio_Ocu_3d_Sep;Especialistas en ciencias sociales y teología
